A/B compare (Root__TC set): proto=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/a13_ref/p30_Q_A7_T6_hists.root base=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/rebase_ref/rb_base300_hists.root
metric                            proto         base        delta
-----------------------------------------------------------------
eff overall (pt sums)            0.3249       0.3281      -0.0032
eff overall (pt>0.9)             0.8062       0.8099      -0.0037
eff vxy [0,1)                    0.8354       0.8430      -0.0076
eff vxy [1,5)                    0.6852       0.7719      -0.0867
eff vxy [5,10)                   0.7255       0.6543      +0.0712
eff vxy [10,30)                  0.7615       0.6645      +0.0969
eff dxy [0,1)                    0.8255       0.8307      -0.0053
eff dxy [1,5)                    0.6495       0.5541      +0.0954
eff dxy [5,10)                   0.2222       0.2097      +0.0125
eff dxy [10,30)                  0.0000       0.0567      -0.0567
eff barrel |eta|<1.1             0.9092       0.9256      -0.0164
eff transition 1.1-1.7           0.8428       0.8819      -0.0391
eff endcap >1.7                  0.7678       0.7460      +0.0219
dup rate (pt sums)               0.0594       0.0503      +0.0091
dup rate (pt>0.9)                0.0611       0.0518      +0.0093
dup rate barrel                  0.0320       0.0099      +0.0221
dup rate transition              0.0351       0.0126      +0.0224
dup rate endcap                  0.0839       0.0856      -0.0016
fake rate (pt sums)              0.0489       0.0447      +0.0042
fake rate (pt>0.9)               0.0498       0.0448      +0.0050
fake rate barrel                 0.0594       0.0425      +0.0169
fake rate transition             0.0607       0.0445      +0.0162
fake rate endcap                 0.0415       0.0460      -0.0045
mean nhitOT                       6.441        6.519       -0.078
mean nhitOT barrel                9.977       10.148       -0.171
mean nhitOT transition            9.955       10.015       -0.060
mean nhitOT endcap                3.558        3.562       -0.004
n TC (fr denom)                   61994       608190      -546196
n sim (ef denom)                   6276        62555       -56279
wrote /mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/a13_ref/p30_Q_A7_T6.json
