A/B compare (Root__TC set): proto=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/xc_ref/r_C_p0_hists.root base=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/rebase_ref/rb_base300_hists.root
metric                            proto         base        delta
-----------------------------------------------------------------
eff overall (pt sums)            0.3145       0.3281      -0.0136
eff overall (pt>0.9)             0.7797       0.8099      -0.0301
eff vxy [0,1)                    0.8115       0.8430      -0.0314
eff vxy [1,5)                    0.7624       0.7719      -0.0095
eff vxy [5,10)                   0.7251       0.6543      +0.0708
eff vxy [10,30)                  0.7414       0.6645      +0.0769
eff dxy [0,1)                    0.8072       0.8307      -0.0235
eff dxy [1,5)                    0.6165       0.5541      +0.0624
eff dxy [5,10)                   0.2016       0.2097      -0.0081
eff dxy [10,30)                  0.0307       0.0567      -0.0260
eff barrel |eta|<1.1             0.8785       0.9256      -0.0471
eff transition 1.1-1.7           0.8368       0.8819      -0.0451
eff endcap >1.7                  0.7359       0.7460      -0.0101
dup rate (pt sums)               0.0729       0.0503      +0.0226
dup rate (pt>0.9)                0.0755       0.0518      +0.0237
dup rate barrel                  0.0260       0.0099      +0.0161
dup rate transition              0.0252       0.0126      +0.0126
dup rate endcap                  0.1145       0.0856      +0.0290
fake rate (pt sums)              0.0480       0.0447      +0.0033
fake rate (pt>0.9)               0.0486       0.0448      +0.0038
fake rate barrel                 0.0569       0.0425      +0.0144
fake rate transition             0.0596       0.0445      +0.0151
fake rate endcap                 0.0413       0.0460      -0.0047
mean nhitOT                       6.274        6.519       -0.244
mean nhitOT barrel                9.853       10.148       -0.295
mean nhitOT transition           10.129       10.015       +0.114
mean nhitOT endcap                3.387        3.562       -0.176
n TC (fr denom)                  597521       608190       -10669
n sim (ef denom)                  62555        62555           +0
wrote /mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/xc_ref/r_C_p0.json
