# run lumi evt seed tc cls df00 df01 df02 df03 df04 df05 df06 df07 df08 df09 df10 df11 df12 df13 df14 df15 df16 df17 df18 df19 df20 df21
1 75 7464 1242 386 1 0.0308476 1.47759 0.00136386 0.00135084 146.604 -0.0837391 13.1992 -3.96997 -0.983173 1.42752 5 10 25.789 0.0755485 1.46422 3 1 0 0 1 2 1
1 75 7464 193 389 1 -0.0936373 0.245732 0.000598222 0.00189695 0.000832746 -0.111199 1.40662 -5.23884 -0.920711 3.11308 6 12 28.0713 0.385231 0.34703 3 1 0 0 1 1 1
1 75 7464 1766 413 1 -0.0918332 2.39681 0.0046146 0.00210651 0.000217834 -0.06069 11.4077 -3.01294 4.68284 2.43195 5 10 21.9449 0.0451292 2.30503 2 1 0 0 1 1 15
1 75 7464 1772 413 1 -0.0723172 2.38437 0.00363135 0.00191849 6.95824e-07 -0.0540092 12.2832 -2.84658 5.15942 3.54534 5 10 21.9449 0.0451292 2.30503 2 10 0 3 0 1 15
1 75 7464 38 429 1 -0.0931644 0.626708 0.00115157 0.00194455 10.9513 -0.106456 7.18136 1.111 1.111 1.28021 5 10 21.8233 -0.0254819 0.709858 2 1 0 0 1 2 1
1 75 7464 623 431 1 0.073142 1.54253 0.00156837 0.00143091 0.00267237 -0.0719552 6.46849 1.66791 1.66791 4.0772 6 12 28.9422 0.546283 1.51197 3 1 0 0 1 3 1
1 75 7464 38 432 1 -0.0931644 0.626708 0.00115157 0.00194455 10.9513 -0.106456 7.18136 -3.57206 1.111 1.28021 5 10 21.8087 0.194699 0.721484 2 1 0 0 1 2 1
1 75 7464 58 441 1 0.165758 0.875922 0.000967909 0.00120497 1.23937 -0.0562355 3.93168 -4.71309 3.92998 3.02006 6 12 27.8427 -0.0411138 0.802454 3 1 0 0 1 4 1
1 75 7464 4286 459 1 -0.0802655 2.2657 0.00320175 0.00189624 0.00327989 -0.0840297 25.65 -2.42402 0.148327 1.87913 5 10 21.5402 0.369812 2.26769 2 6 0 0 0 2 12
1 75 7464 17 485 0 0.245143 1.47587 0.00128932 0.000845615 6.75877e-05 -0.0472623 0.66084 1.14774 1.14774 3.02005 5 10 21.3108 0.172693 1.55168 2 1 0 0 1 2 1
1 75 7464 256 491 1 -0.060914 0.467799 0.000834504 0.00176259 0.000894024 -0.0945572 0.88602 -2.77055 -0.502948 2.01588 5 10 21.2433 0.357655 0.511974 2 1 0 0 1 1 1
1 75 7464 719 495 0 -0.075578 0.997111 0.00173114 0.00213436 10.8466 0.0982313 6.61506 -0.877031 1.59407 5.97158 5 10 21.2182 -0.0307846 0.959886 2 1 0 0 1 1 1
1 75 7464 223 496 1 -0.0116574 0.787728 0.00124842 0.00174357 0.00126094 -0.0855939 0.740301 -2.80486 0.996838 -30 5 10 21.2163 0.402217 0.849133 2 1 0 0 1 2 1
1 75 7464 3271 524 1 0.229166 1.85404 0.0015897 0.000794254 356.76 0.0460905 26.2 -2.54418 1.42916 1.83737 5 10 25.4865 -0.0856448 1.79973 3 4 0 0 1 3 4
1 75 7464 586 525 1 0.232295 0.464 0.000520099 0.000897545 0.000499769 0.0485596 0.430592 -0.824354 -0.673795 3.16853 5 10 20.7186 -0.0877845 0.479997 2 1 0 0 1 1 1
1 75 7464 58 527 1 0.165758 0.875922 0.000967909 0.00120497 1.23937 -0.0562355 3.93168 -2.39262 3.92998 3.02006 5 10 20.6881 0.381305 0.995457 2 1 0 0 1 4 1
1 75 7464 318 544 1 0.298 0.12895 0.000304836 0.000877386 0.000405534 0.0414986 0.0250288 -2.58787 0.971676 1.89046 5 10 20.4259 0.39178 0.217318 2 1 0 0 1 2 2
1 75 7464 329 544 1 -0.0969481 0.165986 0.000435645 0.00195363 0.000569721 0.103078 6.64249 -4.93151 -1.9337 1.14412 5 10 20.4259 0.39178 0.217318 2 1 0 0 1 2 2
1 75 7464 561 547 1 -0.0349549 1.2074 0.00143365 0.00154961 208.767 0.0878867 14.4793 -3.23164 -2.88848 3.03782 6 12 27.1303 0.768791 1.10042 3 1 0 0 1 1 1
1 75 7464 4449 556 1 0.538186 2.11192 0.00300234 0.000671331 1.42259e-07 -0.0253889 24.95 0.571224 0.571224 2.79415 6 12 31.9745 -0.052009 2.15897 4 8 0 0 1 2 8
1 75 7464 2298 562 1 0.0151455 1.84054 0.00174565 0.00123849 125.654 -0.0666912 14.8134 -2.38627 3.19442 4.0583 5 10 25.1871 0.0047018 1.79718 3 11 0 0 1 3 11
1 75 7464 724 572 0 0.0670444 1.42964 0.00144397 0.00136711 36.3364 0.0714292 10.1559 3.65466 3.65466 3.16363 5 10 24.5616 0.0514654 1.50387 3 2 0 0 0 5 2
1 75 7464 69 575 0 1.07538 0.514771 0.000532782 0.000225928 0.00038171 -0.00692452 0.679509 0.713673 2.69108 -30 6 12 26.5273 1.11987 0.480178 3 1 0 0 1 4 1
1 75 7464 68 602 1 -0.0541087 1.71651 0.00186021 0.00160992 0.000809116 -0.0886529 3.29548 -3.66836 3.84945 4.24462 5 10 25.0043 0.243197 1.76267 3 1 0 0 1 3 1
1 75 7464 623 637 1 0.073142 1.54253 0.00156837 0.00143091 0.00267237 -0.0719552 6.46849 -1.67365 1.66791 4.0772 6 12 27.5252 0.634583 1.61796 3 1 0 0 1 3 1
1 75 7464 2335 646 1 0.00697193 1.72955 0.00163235 0.00139314 90.0248 -0.0732528 12.881 -0.024437 1.37259 4.86552 5 10 25.2308 -0.0422339 1.70879 3 1 0 0 1 3 1
1 75 7464 532 674 1 -0.0953407 0.306524 0.000630319 0.00183826 2.30434 0.103387 9.28539 -3.69525 -2.58833 1.99243 5 10 20.3459 0.459379 0.197407 2 1 0 0 1 1 1
1 75 7464 278 695 1 0.147362 1.60077 0.00125876 0.00106208 7.12698e-06 -0.0560998 5.57705 -1.61157 3.93808 3.69905 5 10 24.8155 0.169876 1.66158 3 1 0 0 1 4 3
1 75 7464 348 695 1 -0.0847471 1.67366 0.00199983 0.00191739 0.00246275 0.103049 2.3876 2.06893 2.06893 4.6895 5 10 24.8155 0.169876 1.66158 3 2 0 0 1 2 3
1 75 7464 1019 698 1 0.145587 1.76801 0.00162037 0.00119414 162.737 -0.0493547 17.5673 1.84627 1.84627 1.77003 6 12 27.6517 -0.0869081 1.86563 3 6 0 0 0 1 6
1 75 7464 4198 708 2 0.30312 2.25207 0.00549219 0.00119747 355.797 -0.0318931 26.2 0.562426 0.821755 -0.0606762 6 12 34.2339 -0.0777797 2.24251 4 1 0 0 1 1 1
1 75 7464 2205 710 1 0.276197 2.131 0.00255951 0.000886123 49.7939 -0.0261684 19.1346 -3.52687 -1.63272 1.14648 5 10 20.5881 -0.0123158 2.08671 2 36 0 0 0 1 36
1 75 7464 741 721 1 0.338199 0.73307 0.000646743 0.000779397 23.7505 0.0395222 8.8783 -1.53324 3.59161 -30 6 12 28.83 0.0450159 0.754326 3 1 0 0 1 3 1
1 75 7464 345 727 0 -0.0778454 0.742853 0.00127457 0.00191149 9.59698e-07 -0.101728 0.469621 0.249801 3.95726 1.73153 6 12 28.044 -0.0781907 0.614642 3 1 0 0 1 2 1
1 75 7464 622 739 1 0.0683194 1.55356 0.00159237 0.00139265 51.8666 -0.0600521 11.9783 -2.24085 1.86782 2.95216 5 10 26.1548 0.146356 1.58434 3 10 0 0 0 3 10
1 75 7464 6181 764 1 -0.0972571 2.14108 0.00252458 0.0019502 16.3475 -0.111057 33.195 3.31471 3.31471 4.72735 5 10 19.9806 -0.0327281 2.13705 2 2 0 0 1 1 2
1 75 7464 622 772 1 0.0683194 1.55356 0.00159237 0.00139265 51.8666 -0.0600521 11.9783 -2.8369 1.86782 2.95216 5 10 25.2129 0.683911 1.61399 3 10 0 0 0 3 4
1 75 7464 278 777 1 0.147362 1.60077 0.00125876 0.00106208 7.12698e-06 -0.0560998 5.57705 3.93808 3.93808 3.69905 5 10 25.815 0.34028 1.54897 3 1 0 0 1 4 1
1 75 7464 73 791 2 -0.0865281 2.14671 0.0060983 0.00279998 9.73891e-05 0.0654751 6.57148 -1.52946 1.87639 1.55458 6 12 34.0254 -0.125001 2.21031 4 9 0 0 0 2 25
1 75 7464 3950 791 1 -0.0226949 2.24043 0.00315127 0.00159276 401.648 -0.0562329 26.2 -3.16993 -3.03787 0.433173 6 12 34.0254 -0.125001 2.21031 4 20 0 0 0 1 25
1 75 7464 9507 791 1 -0.00988643 2.24177 0.00216852 0.00149824 396.225 -0.0931203 40.873 -3.31141 -3.19273 0.132681 6 12 34.0254 -0.125001 2.21031 4 20 0 0 0 1 25
1 75 7464 1614 796 1 -0.0964022 2.18842 0.00272011 0.00194864 0.000810432 0.0772623 6.63368 -0.32904 0.182868 4.34249 5 10 26.1585 0.364469 2.16022 3 12 0 0 0 1 26
1 75 7464 259 800 0 -0.0788496 1.27321 0.00203125 0.00225334 51.3624 0.11091 9.38818 -0.931252 2.24715 4.81673 5 10 19.2388 0.291063 1.31258 2 3 0 0 0 3 3
1 75 7464 278 801 1 0.147362 1.60077 0.00125876 0.00106208 7.12698e-06 -0.0560998 5.57705 0.410511 3.93808 3.69905 6 12 27.2492 0.238399 1.67108 3 1 0 0 1 4 1
1 75 7464 659 813 1 -0.0931456 2.13428 0.002994 0.0019352 0.000405982 0.073979 1.07292 0.890619 1.59166 3.28671 5 10 25.5725 0.0642294 2.08982 3 2 0 0 0 1 2
1 75 7464 2335 816 1 0.00697193 1.72955 0.00163235 0.00139314 90.0248 -0.0732528 12.881 -1.50048 1.37259 4.86552 6 12 28.3382 0.234225 1.68299 3 1 0 0 1 3 1
1 75 7464 724 823 0 0.0670444 1.42964 0.00144397 0.00136711 36.3364 0.0714292 10.1559 0.597477 3.65466 3.16363 6 12 28.176 0.058193 1.51025 3 2 0 0 0 5 2
1 75 7464 32 830 1 0.209001 1.62186 0.00165007 0.00101635 0.000104323 -0.0436029 0.950156 -1.15024 2.03315 -30 5 10 24.9446 0.0670629 1.53829 3 1 0 0 1 4 1
1 75 7464 40 832 1 0.859069 1.16696 0.000798751 0.000255238 23.8338 0.0118275 7.65619 -2.27728 -1.58229 4.32094 5 10 24.3479 -0.0350491 1.13863 3 1 0 0 1 3 3
1 75 7464 724 836 0 0.0670444 1.42964 0.00144397 0.00136711 36.3364 0.0714292 10.1559 -0.717179 3.65466 3.16363 5 10 24.2662 -0.0294422 1.35407 3 2 0 0 0 5 2
1 75 7464 724 837 0 0.0670444 1.42964 0.00144397 0.00136711 36.3364 0.0714292 10.1559 -0.402175 3.65466 3.16363 5 10 22.2875 0.0321434 1.37874 3 2 0 0 0 5 2
1 75 7464 623 844 1 0.073142 1.54253 0.00156837 0.00143091 0.00267237 -0.0719552 6.46849 -4.16564 1.66791 4.0772 5 10 19.4568 -0.126972 1.63982 2 1 0 0 1 3 1
1 75 7464 68 849 1 -0.0541087 1.71651 0.00186021 0.00160992 0.000809116 -0.0886529 3.29548 3.84945 3.84945 4.24462 6 12 26.8681 -0.0156482 1.65612 3 1 0 0 1 3 1
1 75 7464 17 850 0 0.245143 1.47587 0.00128932 0.000845615 6.75877e-05 -0.0472623 0.66084 -3.06209 1.14774 3.02005 6 12 31.4912 0.188109 1.58101 4 1 0 0 1 2 2
1 75 7464 32 850 1 0.209001 1.62186 0.00165007 0.00101635 0.000104323 -0.0436029 0.950156 -2.4448 2.03315 -30 6 12 31.4912 0.188109 1.58101 4 1 0 0 1 4 2
1 75 7464 5150 853 0 0.201051 1.81741 0.00139231 0.000896623 68.2794 -0.0576511 25.65 -0.068274 2.89751 3.19417 6 12 27.4303 -0.0682096 1.93056 3 16 0 0 1 2 23
1 75 7464 18 879 1 0.424306 1.57589 0.00134244 0.000582222 73.5862 0.0252335 11.4812 -0.975297 -0.975297 0.955329 5 10 19.9587 0.0681091 1.64184 2 2 0 0 0 1 2
1 75 7464 69 883 0 1.07538 0.514771 0.000532782 0.000225928 0.00038171 -0.00692452 0.679509 2.69108 2.69108 -30 6 12 24.1022 1.09074 0.496409 3 1 0 0 1 4 1
1 75 7464 674 888 1 0.619767 1.24472 0.000743851 0.000397996 2.43619 0.0200152 5.52389 0.709134 1.26655 4.66454 5 10 23.2432 -0.0927179 1.29931 3 1 0 0 1 2 1
1 75 7464 1249 897 1 0.00494966 2.04988 0.00244183 0.00141188 232.786 0.049757 18.693 -1.9911 -0.957659 0.568141 6 12 25.3349 0.290573 1.94932 3 12 0 0 0 1 16
1 75 7464 3271 897 1 0.229166 1.85404 0.0015897 0.000794254 356.76 0.0460905 26.2 1.42916 1.42916 1.83737 6 12 25.3349 0.290573 1.94932 3 4 0 0 1 3 16
1 75 7464 1 900 1 -0.0791822 0.145732 0.000383233 0.00189015 0.000525697 -0.0983117 4.95055 -4.22694 1.97835 2.0819 6 12 25.3163 0.265943 0.109634 3 1 0 0 1 1 2
1 75 7464 25 900 0 0.267066 0.0891796 0.000297292 0.000884486 0.00139341 0.0444348 1.3492 3.06729 3.06729 -30 6 12 25.3163 0.265943 0.109634 3 1 0 0 1 1 2
1 75 7464 69 903 0 1.07538 0.514771 0.000532782 0.000225928 0.00038171 -0.00692452 0.679509 -1.16079 2.69108 -30 6 12 27.8573 0.0131882 0.475366 3 1 0 0 1 4 1
1 75 7464 671 905 1 0.133363 0.313405 0.000451134 0.00114092 0.908587 -0.0607085 5.95943 1.41233 1.41233 -30 6 12 32.5767 0.113448 0.405105 4 1 0 0 1 1 1
1 75 7464 387 912 1 0.190619 0.248062 0.000376938 0.00100048 0.0952797 -0.0528305 3.1685 1.83684 1.83684 5.39618 5 10 17.1743 0.0438668 0.179893 2 1 0 0 1 3 1
1 75 7464 56 915 1 0.705803 0.0631449 0.000271459 0.000432533 0.000382759 -0.016144 0.916054 3.05332 3.05332 4.601 6 12 20.7971 0.694749 0.0291285 3 1 0 0 1 1 1
1 75 7464 363 916 1 0.489235 1.43443 0.00118315 0.000630838 0.000297319 0.0237932 5.41876 -2.55363 -0.139488 2.50629 5 10 20.6402 0.0970545 1.5518 2 1 0 0 1 1 1
1 75 7464 40 917 1 0.859069 1.16696 0.000798751 0.000255238 23.8338 0.0118275 7.65619 -1.64337 -1.58229 4.32094 5 10 22.8184 -0.0201415 1.15821 3 1 0 0 1 3 3
1 75 7464 430 918 0 -0.0110146 0.154864 0.000351717 0.00158279 0.000277843 0.0873544 4.64019 2.43041 2.43041 2.54262 5 10 17.9816 -0.033413 0.173112 2 1 0 0 1 2 1
1 75 7464 674 922 1 0.619767 1.24472 0.000743851 0.000397996 2.43619 0.0200152 5.52389 1.26655 1.26655 4.66454 5 10 18.6938 0.189894 1.23741 2 1 0 0 1 2 1
1 75 7464 69 923 0 1.07538 0.514771 0.000532782 0.000225928 0.00038171 -0.00692452 0.679509 -1.78877 2.69108 -30 6 12 25.0002 0.499648 0.468181 3 1 0 0 1 4 1
1 75 7464 677 929 1 -0.013904 1.7021 0.00172392 0.0014105 0.00407172 -0.082637 2.11366 -1.02613 5.10424 5.29528 5 10 22.5757 0.516678 1.71935 3 1 0 0 1 1 1
1 75 7464 268 935 1 -0.0783952 1.97879 0.00272394 0.00176542 0.000183967 -0.0731283 4.21628 1.01429 1.01429 4.36719 6 12 32.3816 0.639349 1.9065 4 9 0 0 0 1 9
1 75 7464 3039 940 1 0.0162124 1.99739 0.00228972 0.00148835 19.702 -0.0797802 24.95 -1.70638 1.19797 3.26179 5 10 23.4424 -0.0872449 1.94848 3 10 0 0 1 1 10
1 75 7464 1242 946 1 0.0308476 1.47759 0.00136386 0.00135084 146.604 -0.0837391 13.1992 -4.25995 -0.983173 1.42752 5 10 18.549 0.179173 1.39416 2 1 0 0 1 2 1
1 75 7464 345 953 0 -0.0778454 0.742853 0.00127457 0.00191149 9.59698e-07 -0.101728 0.469621 3.95726 3.95726 1.73153 5 10 18.2906 -0.0973486 0.727503 2 1 0 0 1 2 1
1 75 7464 32 958 1 0.209001 1.62186 0.00165007 0.00101635 0.000104323 -0.0436029 0.950156 2.03315 2.03315 -30 6 12 24.6586 0.043136 1.58528 3 1 0 0 1 4 1
1 75 7464 531 961 1 0.424324 0.541323 0.000441014 0.000598585 5.14641 0.0310443 6.25555 3.97049 3.97049 -30 6 12 21.8663 0.15556 0.616749 3 1 0 0 1 1 1
1 75 7464 68 967 1 -0.0541087 1.71651 0.00186021 0.00160992 0.000809116 -0.0886529 3.29548 1.09346 3.84945 4.24462 5 10 18.9394 0.0638112 1.69255 2 1 0 0 1 3 1
1 75 7464 318 976 1 0.298 0.12895 0.000304836 0.000877386 0.000405534 0.0414986 0.0250288 -0.329889 0.971676 1.89046 5 10 21.377 0.163422 0.0421138 3 1 0 0 1 2 4
1 75 7464 329 976 1 -0.0969481 0.165986 0.000435645 0.00195363 0.000569721 0.103078 6.64249 -2.01246 -1.9337 1.14412 5 10 21.377 0.163422 0.0421138 3 1 0 0 1 2 4
1 75 7464 93 982 1 0.146465 0.462626 0.000547019 0.00103507 5.18856 0.0604912 7.62347 -0.27964 -0.27964 0.281242 5 10 20.5796 0.0577431 0.433239 3 1 0 0 1 1 1
1 75 7464 259 984 0 -0.0788496 1.27321 0.00203125 0.00225334 51.3624 0.11091 9.38818 -2.84579 2.24715 4.81673 5 10 18.1171 -0.137672 1.26771 2 3 0 0 0 3 3
1 75 7464 206 985 1 -0.0354275 0.427586 0.000757852 0.00168306 0.0244651 -0.0895884 2.03432 -0.54948 -0.54948 3.20594 5 10 15.963 0.0739138 0.547697 2 1 0 0 1 1 1
1 75 7464 538 986 1 0.299066 1.59942 0.00109675 0.000801692 4.55292e-05 0.045645 0.467226 -1.12001 -0.435955 2.9404 5 10 16.8556 -0.086329 1.55259 2 1 0 0 1 1 9
1 75 7464 2174 986 1 0.0799796 1.67133 0.00130916 0.0011513 4.83615 0.07441 8.32708 -2.97876 0.640034 4.30125 5 10 16.8556 -0.086329 1.55259 2 8 0 0 0 1 9
1 75 7464 259 992 0 -0.0788496 1.27321 0.00203125 0.00225334 51.3624 0.11091 9.38818 2.24715 2.24715 4.81673 5 10 16.9496 -0.0904309 1.33481 2 3 0 0 0 3 3
1 75 7464 2335 998 1 0.00697193 1.72955 0.00163235 0.00139314 90.0248 -0.0732528 12.881 -1.01186 1.37259 4.86552 5 10 18.6929 -0.246183 1.67543 2 1 0 0 1 3 1
1 75 7464 131 1000 1 0.073008 0.182767 0.000367825 0.00135007 0.000304407 -0.0698505 1.45668 3.9989 3.9989 -30 6 12 23.0404 -0.0690531 0.147212 3 1 0 0 1 1 3
1 75 7464 151 1000 1 0.169208 0.226012 0.000352082 0.00106819 0.000314696 0.0575797 3.66907 -1.04454 0.661116 3.6973 6 12 23.0404 -0.0690531 0.147212 3 2 0 0 0 1 3
1 75 7464 223 1012 1 -0.0116574 0.787728 0.00124842 0.00174357 0.00126094 -0.0855939 0.740301 -2.54234 0.996838 -30 5 10 15.7263 -0.0409795 0.733902 2 1 0 0 1 2 1
1 75 7464 32 1013 1 0.209001 1.62186 0.00165007 0.00101635 0.000104323 -0.0436029 0.950156 -0.0987202 2.03315 -30 5 10 17.2102 -0.100837 1.70266 2 1 0 0 1 4 1
1 75 7464 741 1015 1 0.338199 0.73307 0.000646743 0.000779397 23.7505 0.0395222 8.8783 3.59161 3.59161 -30 5 10 16.0312 -0.0870523 0.820238 2 1 0 0 1 3 1
1 32 3109 258 7 1 -0.0644085 0.593585 0.00106325 0.00186051 10.3367 0.0989143 7.40067 -0.30485 -0.30485 4.38588 6 12 36.2843 -0.070327 0.584211 4 1 0 0 1 2 1
1 32 3109 668 40 1 -0.0281168 0.345327 0.000600995 0.00158859 0.000723291 0.0912104 0.815939 0.570817 0.570817 2.75055 6 12 34.6666 0.00817649 0.441278 4 1 0 0 1 1 1
1 32 3109 605 41 1 -0.0368833 1.01259 0.00165231 0.00202333 1.31786 0.0952711 5.24768 -2.49688 1.53182 -30 6 12 34.6543 0.367666 0.995766 4 1 0 0 1 2 1
1 32 3109 113 50 1 0.112797 1.00084 0.00118545 0.00136471 6.29272e-05 -0.0638453 3.36469 3.5057 3.8598 4.91034 6 12 35.0622 0.083832 1.01063 4 1 0 0 1 4 1
1 32 3109 663 60 0 -0.0600296 0.230726 0.00054279 0.00207767 0.635722 -0.0946933 8.52146 -2.3016 5.27528 -30 6 12 34.5118 0.0910844 0.200245 4 1 0 0 1 1 1
1 32 3109 31 82 0 -0.0339881 1.58096 0.00171314 0.00164659 0.000506854 -0.0874296 4.85411 -0.160527 3.21059 -30 6 12 30.9995 0.401599 1.55615 3 1 0 0 1 4 1
1 32 3109 1907 88 1 -0.0902388 1.89541 0.00212641 0.00174955 31.595 -0.084432 12.2709 0.520251 0.520251 0.871977 7 14 33.4103 -0.0444373 1.85542 3 3 0 0 1 2 21
1 32 3109 645 98 0 -0.0489781 0.822029 0.00173195 0.00211968 29.3186 -0.101248 8.98723 3.35622 3.35622 4.82657 6 12 30.5377 -0.0120379 0.910849 3 1 0 0 1 1 1
1 32 3109 226 117 1 -0.0771218 0.0920175 0.000336564 0.0019373 4.22749e-05 -0.0987387 0.9561 -4.54794 1.67965 -30 6 12 30.1955 -0.0314693 0.0977953 3 1 0 0 1 2 1
1 32 3109 588 126 1 -0.0818759 0.739629 0.00128682 0.00198846 0.00133844 -0.10017 1.93963 -3.8651 1.00382 3.88831 6 12 30.0562 -0.0610566 0.818276 3 1 0 0 1 1 1
1 32 3109 277 141 1 0.00525539 1.80729 0.00195646 0.00160453 0.00265697 -0.0708671 4.53954 -2.35319 2.49828 2.44898 6 12 29.9035 0.376832 1.76069 3 5 0 0 0 1 5
1 32 3109 313 161 1 0.027904 0.407736 0.000663772 0.00149769 1.09595 -0.0769913 4.89548 -3.79288 -0.563274 5.55946 6 12 29.6334 0.263935 0.544509 3 1 0 0 1 1 1
1 32 3109 31 187 0 -0.0339881 1.58096 0.00171314 0.00164659 0.000506854 -0.0874296 4.85411 0.494506 3.21059 -30 6 12 29.1167 -0.0448796 1.56527 3 1 0 0 1 4 1
1 32 3109 258 205 1 -0.0644085 0.593585 0.00106325 0.00186051 10.3367 0.0989143 7.40067 -0.550531 -0.30485 4.38588 6 12 28.8134 -0.0126346 0.578819 3 1 0 0 1 2 1
1 32 3109 365 207 0 -0.0407749 0.634839 0.00108315 0.00181226 12.7261 0.0898999 7.52244 3.28076 3.28076 3.96958 6 12 28.7988 -0.0029347 0.665711 3 1 0 0 1 1 1
1 32 3109 1619 228 1 0.0355629 2.258 0.00247495 0.00141713 0.00190825 -0.042949 12.7743 -2.51679 0.389004 3.79368 6 12 29.0253 0.0888805 2.2922 3 28 0 0 0 1 31
1 32 3109 1634 228 2 -0.0692554 2.18613 0.00293307 0.00195852 0.00571913 -0.0780623 4.32338 -6.50498 -1.64943 -0.129309 6 12 29.0253 0.0888805 2.2922 3 3 0 0 1 1 31
1 32 3109 700 245 1 -0.0933626 0.824554 0.00152352 0.00213182 0.00204609 0.105808 0.521203 -3.42758 -0.713924 1.87474 5 10 27.3887 -0.0365455 0.86676 3 1 0 0 1 1 1
1 32 3109 113 259 1 0.112797 1.00084 0.00118545 0.00136471 6.29272e-05 -0.0638453 3.36469 3.8598 3.8598 4.91034 5 10 27.1846 -0.00399696 1.02307 3 1 0 0 1 4 1
1 32 3109 2208 271 1 -0.0698352 2.06161 0.00240102 0.00162397 0.00140283 0.0797815 10.1592 -0.0225481 0.605652 3.36898 6 12 34.4517 0.311677 2.01755 4 2 0 0 0 2 10
1 32 3109 4519 271 1 0.23796 2.05275 0.00162216 0.000911707 7.55899e-06 -0.0439452 24.4 -1.35398 -0.36286 3.17064 6 12 34.4517 0.311677 2.01755 4 4 0 0 0 2 10
1 32 3109 4535 271 1 -0.0732757 1.97141 0.00221722 0.00177107 0.190052 -0.100512 24.95 -1.54756 0.770769 4.43187 6 12 34.4517 0.311677 2.01755 4 4 0 0 0 2 10
1 32 3109 441 272 1 0.106517 1.10884 0.0013146 0.00145546 2.44453e-05 -0.0666058 0.353295 -1.30867 -0.121709 2.87749 5 10 26.9286 -0.0788777 1.09018 3 1 0 0 1 1 1
1 32 3109 923 273 1 0.274549 2.21978 0.00245863 0.000950505 0.000689065 -0.0300592 11.5056 -0.608537 1.8296 5.67488 5 10 26.9263 -0.0315003 2.28501 3 5 0 0 0 1 23
1 32 3109 5742 273 1 -0.0825213 2.3854 0.00305357 0.00178068 11.4704 0.0853316 32.645 -2.21319 -0.70826 -0.00529456 5 10 26.9263 -0.0315003 2.28501 3 14 0 0 0 1 23
1 32 3109 337 298 1 -0.0837194 1.51756 0.0018058 0.00179624 0.00188405 0.10604 6.0368 0.904878 0.904878 0.716188 5 10 26.5261 0.122989 1.51024 3 3 0 0 1 2 3
1 32 3109 2017 313 1 -0.0945089 2.46679 0.00544991 0.00194872 0.000144563 -0.0561163 13.8399 -0.181897 -0.181897 -0.750238 5 10 26.2251 0.190035 2.36998 3 2 0 0 0 1 49
1 32 3109 2083 313 1 -0.0921021 2.3608 0.0048429 0.00203624 0.000849069 0.0641998 11.6508 -1.01685 1.99082 1.95486 5 10 26.2251 0.190035 2.36998 3 19 0 0 0 1 49
1 32 3109 2378 314 2 -0.0930968 1.81675 0.00208343 0.00178633 0.00819658 0.111056 3.27959 -0.0647129 1.02951 1.93491 5 10 26.207 -0.0581885 1.88373 3 4 0 0 1 1 4
1 32 3109 697 328 1 0.0301829 1.40941 0.00146723 0.00142224 31.5625 0.0797771 9.97557 0.984613 1.11482 -30 5 10 25.7396 -0.00666509 1.41236 3 1 0 0 1 5 1
1 32 3109 382 332 1 -0.0958276 1.30325 0.00181304 0.00185656 0.00461417 -0.106338 4.23293 -0.0924489 -0.0924489 4.20753 5 10 25.8179 0.0942828 1.39417 3 1 0 0 1 1 1
1 32 3109 539 346 1 0.269795 1.74679 0.00152552 0.000712379 5.76294 0.0337804 9.02278 -0.440141 5.02511 5.36574 6 12 28.9236 -0.0216669 1.75281 3 6 0 0 0 1 6
1 32 3109 620 349 0 0.665333 0.182017 0.00035069 0.000403189 0.000390448 -0.0181342 5.18081 3.62524 3.62524 -30 6 12 27.8383 0.629051 0.0654945 3 1 0 0 1 2 1
1 32 3109 2208 354 1 -0.0698352 2.06161 0.00240102 0.00162397 0.00140283 0.0797815 10.1592 0.605652 0.605652 3.36898 6 12 28.1707 0.138247 2.11007 3 2 0 0 0 2 8
1 32 3109 4519 354 1 0.23796 2.05275 0.00162216 0.000911707 7.55899e-06 -0.0439452 24.4 -2.055 -0.36286 3.17064 6 12 28.1707 0.138247 2.11007 3 4 0 0 0 2 8
1 32 3109 4535 354 1 -0.0732757 1.97141 0.00221722 0.00177107 0.190052 -0.100512 24.95 -3.90223 0.770769 4.43187 6 12 28.1707 0.138247 2.11007 3 4 0 0 0 2 8
1 32 3109 113 357 1 0.112797 1.00084 0.00118545 0.00136471 6.29272e-05 -0.0638453 3.36469 -0.399212 3.8598 4.91034 5 10 25.067 0.475832 0.99107 3 1 0 0 1 4 1
1 32 3109 2359 359 1 0.0486371 2.26522 0.0028818 0.00143757 4.248e-06 -0.0478575 11.0937 -1.61219 2.09321 1.8124 6 12 28.5285 -0.0691665 2.26442 3 42 0 0 0 1 56
1 32 3109 2394 359 0 -0.0949548 2.3147 0.00301518 0.00177628 0.00042325 0.0689637 7.3832 1.28074 1.28074 0.813853 6 12 28.5285 -0.0691665 2.26442 3 14 0 0 0 1 56
1 32 3109 1907 385 1 -0.0902388 1.89541 0.00212641 0.00174955 31.595 -0.084432 12.2709 -3.87782 0.520251 0.871977 6 12 28.4034 0.0966097 1.9926 3 3 0 0 1 2 5
1 32 3109 1935 385 1 -0.0829244 2.03449 0.00256956 0.0016772 45.1759 0.0716351 14.0192 1.01555 1.01555 2.51264 6 12 28.4034 0.0966097 1.9926 3 2 0 0 0 1 5
