A/B compare (Root__TC set): proto=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout3/m16/ab_m17_d5_hists.root base=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/prototype/base300_hists.root
metric                            proto         base        delta
-----------------------------------------------------------------
eff overall (pt sums)            0.3221       0.3264      -0.0043
eff overall (pt>0.9)             0.8013       0.8136      -0.0122
eff vxy [0,1)                    0.8340       0.8473      -0.0133
eff vxy [1,5)                    0.7809       0.7731      +0.0078
eff vxy [5,10)                   0.7019       0.6530      +0.0489
eff vxy [10,30)                  0.6855       0.6291      +0.0564
eff dxy [0,1)                    0.8268       0.8342      -0.0074
eff dxy [1,5)                    0.5333       0.4989      +0.0343
eff dxy [5,10)                   0.2316       0.2281      +0.0035
eff dxy [10,30)                  0.0214       0.0470      -0.0256
eff barrel |eta|<1.1             0.9076       0.9242      -0.0165
eff transition 1.1-1.7           0.8603       0.8826      -0.0223
eff endcap >1.7                  0.7508       0.7556      -0.0048
dup rate (pt sums)               0.0610       0.0499      +0.0110
dup rate (pt>0.9)                0.0633       0.0513      +0.0120
dup rate barrel                  0.0153       0.0097      +0.0056
dup rate transition              0.0277       0.0130      +0.0147
dup rate endcap                  0.0984       0.0846      +0.0139
fake rate (pt sums)              0.0499       0.0451      +0.0048
fake rate (pt>0.9)               0.0514       0.0455      +0.0059
fake rate barrel                 0.0488       0.0437      +0.0051
fake rate transition             0.0744       0.0459      +0.0285
fake rate endcap                 0.0461       0.0463      -0.0002
mean nhitOT                       6.513        6.514       -0.001
mean nhitOT barrel               10.054       10.151       -0.097
mean nhitOT transition            9.991       10.010       -0.019
mean nhitOT endcap                3.673        3.559       +0.113
n TC (fr denom)                  614384       610581        +3803
n sim (ef denom)                  63603        63603           +0
wrote /mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout3/m16/ab_m17_d5.json
