A/B compare (Root__TC set): proto=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout3/m16/ab_m17_e3_hists.root base=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/prototype/base300_hists.root
metric                            proto         base        delta
-----------------------------------------------------------------
eff overall (pt sums)            0.3230       0.3264      -0.0034
eff overall (pt>0.9)             0.8035       0.8136      -0.0100
eff vxy [0,1)                    0.8362       0.8473      -0.0111
eff vxy [1,5)                    0.7915       0.7731      +0.0184
eff vxy [5,10)                   0.7271       0.6530      +0.0741
eff vxy [10,30)                  0.7075       0.6291      +0.0784
eff dxy [0,1)                    0.8307       0.8342      -0.0035
eff dxy [1,5)                    0.5558       0.4989      +0.0569
eff dxy [5,10)                   0.2842       0.2281      +0.0561
eff dxy [10,30)                  0.0235       0.0470      -0.0235
eff barrel |eta|<1.1             0.9101       0.9242      -0.0141
eff transition 1.1-1.7           0.8663       0.8826      -0.0163
eff endcap >1.7                  0.7514       0.7556      -0.0042
dup rate (pt sums)               0.0651       0.0499      +0.0152
dup rate (pt>0.9)                0.0668       0.0513      +0.0155
dup rate barrel                  0.0183       0.0097      +0.0086
dup rate transition              0.0363       0.0130      +0.0233
dup rate endcap                  0.1024       0.0846      +0.0178
fake rate (pt sums)              0.0698       0.0451      +0.0247
fake rate (pt>0.9)               0.0717       0.0455      +0.0262
fake rate barrel                 0.0910       0.0437      +0.0473
fake rate transition             0.1073       0.0459      +0.0614
fake rate endcap                 0.0505       0.0463      +0.0041
mean nhitOT                       6.587        6.514       +0.074
mean nhitOT barrel               10.005       10.151       -0.146
mean nhitOT transition            9.936       10.010       -0.074
mean nhitOT endcap                3.718        3.559       +0.159
n TC (fr denom)                  634174       610581       +23593
n sim (ef denom)                  63603        63603           +0
wrote /mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout3/m16/ab_m17_e3.json
