A/B compare (Root__TC set): proto=ab_r2_at3_4_hists.root base=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/prototype/base300_hists.root
metric                            proto         base        delta
-----------------------------------------------------------------
eff overall (pt sums)            0.3177       0.3264      -0.0088
eff overall (pt>0.9)             0.7896       0.8136      -0.0240
eff vxy [0,1)                    0.8232       0.8473      -0.0241
eff vxy [1,5)                    0.7413       0.7731      -0.0318
eff vxy [5,10)                   0.5994       0.6530      -0.0536
eff vxy [10,30)                  0.5335       0.6291      -0.0956
eff dxy [0,1)                    0.8085       0.8342      -0.0257
eff dxy [1,5)                    0.4120       0.4989      -0.0869
eff dxy [5,10)                   0.1930       0.2281      -0.0351
eff dxy [10,30)                  0.0214       0.0470      -0.0256
eff barrel |eta|<1.1             0.8863       0.9242      -0.0379
eff transition 1.1-1.7           0.8403       0.8826      -0.0423
eff endcap >1.7                  0.7511       0.7556      -0.0044
dup rate (pt sums)               0.1565       0.0499      +0.1066
dup rate (pt>0.9)                0.1662       0.0513      +0.1149
dup rate barrel                  0.0300       0.0097      +0.0202
dup rate transition              0.0923       0.0130      +0.0792
dup rate endcap                  0.2647       0.0846      +0.1801
fake rate (pt sums)              0.1790       0.0451      +0.1339
fake rate (pt>0.9)               0.1878       0.0455      +0.1423
fake rate barrel                 0.2560       0.0437      +0.2123
fake rate transition             0.2908       0.0459      +0.2449
fake rate endcap                 0.1171       0.0463      +0.0707
mean nhitOT                       6.622        6.514       +0.108
mean nhitOT barrel                9.450       10.151       -0.700
mean nhitOT transition            9.210       10.010       -0.800
mean nhitOT endcap                4.236        3.559       +0.677
n TC (fr denom)                  750186       610581      +139605
n sim (ef denom)                  63603        63603           +0
wrote ab_r2_at3_4.json
