A/B compare (Root__TC set): proto=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout3/m16/ab_b4_am2_d1_hists.root base=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/prototype/base300_hists.root
metric                            proto         base        delta
-----------------------------------------------------------------
eff overall (pt sums)            0.3198       0.3264      -0.0066
eff overall (pt>0.9)             0.7959       0.8136      -0.0176
eff vxy [0,1)                    0.8294       0.8473      -0.0179
eff vxy [1,5)                    0.7456       0.7731      -0.0276
eff vxy [5,10)                   0.6183       0.6530      -0.0347
eff vxy [10,30)                  0.6258       0.6291      -0.0033
eff dxy [0,1)                    0.8158       0.8342      -0.0185
eff dxy [1,5)                    0.5236       0.4989      +0.0247
eff dxy [5,10)                   0.2491       0.2281      +0.0211
eff dxy [10,30)                  0.0235       0.0470      -0.0235
eff barrel |eta|<1.1             0.8997       0.9242      -0.0245
eff transition 1.1-1.7           0.8518       0.8826      -0.0308
eff endcap >1.7                  0.7488       0.7556      -0.0068
dup rate (pt sums)               0.0590       0.0499      +0.0091
dup rate (pt>0.9)                0.0610       0.0513      +0.0097
dup rate barrel                  0.0117       0.0097      +0.0020
dup rate transition              0.0246       0.0130      +0.0116
dup rate endcap                  0.0978       0.0846      +0.0132
fake rate (pt sums)              0.0583       0.0451      +0.0132
fake rate (pt>0.9)               0.0599       0.0455      +0.0144
fake rate barrel                 0.0630       0.0437      +0.0193
fake rate transition             0.0848       0.0459      +0.0389
fake rate endcap                 0.0511       0.0463      +0.0047
mean nhitOT                       6.550        6.514       +0.036
mean nhitOT barrel               10.106       10.151       -0.045
mean nhitOT transition           10.029       10.010       +0.019
mean nhitOT endcap                3.644        3.559       +0.084
n TC (fr denom)                  614147       610581        +3566
n sim (ef denom)                  63603        63603           +0
wrote /mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout3/m16/ab_b4_am2_d1.json
