A/B compare (Root__TC set): proto=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout3/m16/ab_b1_a0_d5_hists.root base=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/prototype/base300_hists.root
metric                            proto         base        delta
-----------------------------------------------------------------
eff overall (pt sums)            0.3200       0.3264      -0.0065
eff overall (pt>0.9)             0.7964       0.8136      -0.0171
eff vxy [0,1)                    0.8298       0.8473      -0.0176
eff vxy [1,5)                    0.7498       0.7731      -0.0233
eff vxy [5,10)                   0.6372       0.6530      -0.0158
eff vxy [10,30)                  0.5817       0.6291      -0.0474
eff dxy [0,1)                    0.8171       0.8342      -0.0172
eff dxy [1,5)                    0.4485       0.4989      -0.0504
eff dxy [5,10)                   0.2491       0.2281      +0.0211
eff dxy [10,30)                  0.0235       0.0470      -0.0235
eff barrel |eta|<1.1             0.9015       0.9242      -0.0227
eff transition 1.1-1.7           0.8536       0.8826      -0.0290
eff endcap >1.7                  0.7476       0.7556      -0.0080
dup rate (pt sums)               0.0572       0.0499      +0.0073
dup rate (pt>0.9)                0.0589       0.0513      +0.0076
dup rate barrel                  0.0088       0.0097      -0.0009
dup rate transition              0.0218       0.0130      +0.0087
dup rate endcap                  0.0964       0.0846      +0.0118
fake rate (pt sums)              0.0610       0.0451      +0.0159
fake rate (pt>0.9)               0.0626       0.0455      +0.0171
fake rate barrel                 0.0654       0.0437      +0.0217
fake rate transition             0.0862       0.0459      +0.0404
fake rate endcap                 0.0541       0.0463      +0.0078
mean nhitOT                       6.564        6.514       +0.051
mean nhitOT barrel               10.138       10.151       -0.013
mean nhitOT transition           10.055       10.010       +0.045
mean nhitOT endcap                3.648        3.559       +0.088
n TC (fr denom)                  612779       610581        +2198
n sim (ef denom)                  63603        63603           +0
wrote /mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout3/m16/ab_b1_a0_d5.json
