A/B compare (Root__TC set): proto=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout4/claimshare/cs_F05_DD3_hists.root base=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/prototype/base300_hists.root
metric                            proto         base        delta
-----------------------------------------------------------------
eff overall (pt sums)            0.3220       0.3264      -0.0045
eff overall (pt>0.9)             0.8011       0.8136      -0.0125
eff vxy [0,1)                    0.8337       0.8473      -0.0136
eff vxy [1,5)                    0.7837       0.7731      +0.0106
eff vxy [5,10)                   0.7114       0.6530      +0.0584
eff vxy [10,30)                  0.6912       0.6291      +0.0621
eff dxy [0,1)                    0.8273       0.8342      -0.0069
eff dxy [1,5)                    0.5376       0.4989      +0.0386
eff dxy [5,10)                   0.2491       0.2281      +0.0211
eff dxy [10,30)                  0.0235       0.0470      -0.0235
eff barrel |eta|<1.1             0.9082       0.9242      -0.0160
eff transition 1.1-1.7           0.8591       0.8826      -0.0235
eff endcap >1.7                  0.7503       0.7556      -0.0053
dup rate (pt sums)               0.0569       0.0499      +0.0070
dup rate (pt>0.9)                0.0586       0.0513      +0.0073
dup rate barrel                  0.0121       0.0097      +0.0024
dup rate transition              0.0197       0.0130      +0.0066
dup rate endcap                  0.0942       0.0846      +0.0096
fake rate (pt sums)              0.0530       0.0451      +0.0079
fake rate (pt>0.9)               0.0550       0.0455      +0.0095
fake rate barrel                 0.0594       0.0437      +0.0157
fake rate transition             0.0783       0.0459      +0.0325
fake rate endcap                 0.0459       0.0463      -0.0005
mean nhitOT                       6.512        6.514       -0.002
mean nhitOT barrel               10.041       10.151       -0.109
mean nhitOT transition            9.985       10.010       -0.024
mean nhitOT endcap                3.653        3.559       +0.094
n TC (fr denom)                  615223       610581        +4642
n sim (ef denom)                  63603        63603           +0
wrote /mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout4/claimshare/cs_F05_DD3.json
