A/B compare (Root__TC set): proto=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout4/claimshare/cs_F06_DD4_hists.root base=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/prototype/base300_hists.root
metric                            proto         base        delta
-----------------------------------------------------------------
eff overall (pt sums)            0.3221       0.3264      -0.0043
eff overall (pt>0.9)             0.8014       0.8136      -0.0121
eff vxy [0,1)                    0.8340       0.8473      -0.0133
eff vxy [1,5)                    0.7852       0.7731      +0.0120
eff vxy [5,10)                   0.7114       0.6530      +0.0584
eff vxy [10,30)                  0.6969       0.6291      +0.0678
eff dxy [0,1)                    0.8279       0.8342      -0.0063
eff dxy [1,5)                    0.5386       0.4989      +0.0397
eff dxy [5,10)                   0.2491       0.2281      +0.0211
eff dxy [10,30)                  0.0235       0.0470      -0.0235
eff barrel |eta|<1.1             0.9084       0.9242      -0.0157
eff transition 1.1-1.7           0.8603       0.8826      -0.0223
eff endcap >1.7                  0.7504       0.7556      -0.0052
dup rate (pt sums)               0.0597       0.0499      +0.0098
dup rate (pt>0.9)                0.0617       0.0513      +0.0104
dup rate barrel                  0.0141       0.0097      +0.0044
dup rate transition              0.0251       0.0130      +0.0120
dup rate endcap                  0.0975       0.0846      +0.0129
fake rate (pt sums)              0.0547       0.0451      +0.0096
fake rate (pt>0.9)               0.0569       0.0455      +0.0114
fake rate barrel                 0.0626       0.0437      +0.0189
fake rate transition             0.0820       0.0459      +0.0362
fake rate endcap                 0.0467       0.0463      +0.0003
mean nhitOT                       6.526        6.514       +0.013
mean nhitOT barrel               10.041       10.151       -0.109
mean nhitOT transition            9.985       10.010       -0.025
mean nhitOT endcap                3.671        3.559       +0.111
n TC (fr denom)                  617552       610581        +6971
n sim (ef denom)                  63603        63603           +0
wrote /mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout4/claimshare/cs_F06_DD4.json
