A/B compare (Root__TC set): proto=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout4/claimshare/cs_F05_DD6_hists.root base=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/prototype/base300_hists.root
metric                            proto         base        delta
-----------------------------------------------------------------
eff overall (pt sums)            0.3231       0.3264      -0.0033
eff overall (pt>0.9)             0.8042       0.8136      -0.0093
eff vxy [0,1)                    0.8370       0.8473      -0.0104
eff vxy [1,5)                    0.7887       0.7731      +0.0155
eff vxy [5,10)                   0.7256       0.6530      +0.0726
eff vxy [10,30)                  0.7051       0.6291      +0.0760
eff dxy [0,1)                    0.8313       0.8342      -0.0029
eff dxy [1,5)                    0.5494       0.4989      +0.0504
eff dxy [5,10)                   0.2526       0.2281      +0.0246
eff dxy [10,30)                  0.0235       0.0470      -0.0235
eff barrel |eta|<1.1             0.9117       0.9242      -0.0125
eff transition 1.1-1.7           0.8658       0.8826      -0.0168
eff endcap >1.7                  0.7518       0.7556      -0.0038
dup rate (pt sums)               0.1120       0.0499      +0.0621
dup rate (pt>0.9)                0.1208       0.0513      +0.0695
dup rate barrel                  0.0672       0.0097      +0.0575
dup rate transition              0.1164       0.0130      +0.1033
dup rate endcap                  0.1506       0.0846      +0.0660
fake rate (pt sums)              0.0619       0.0451      +0.0168
fake rate (pt>0.9)               0.0646       0.0455      +0.0191
fake rate barrel                 0.0745       0.0437      +0.0307
fake rate transition             0.0978       0.0459      +0.0520
fake rate endcap                 0.0493       0.0463      +0.0030
mean nhitOT                       6.675        6.514       +0.162
mean nhitOT barrel               10.046       10.151       -0.104
mean nhitOT transition            9.989       10.010       -0.021
mean nhitOT endcap                3.881        3.559       +0.322
n TC (fr denom)                  642652       610581       +32071
n sim (ef denom)                  63603        63603           +0
wrote /mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout4/claimshare/cs_F05_DD6.json
