A/B compare (Root__TC set): proto=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout4/compose_attach/at_a0_hists.root base=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/prototype/base300_hists.root
metric                            proto         base        delta
-----------------------------------------------------------------
eff overall (pt sums)            0.3230       0.3264      -0.0034
eff overall (pt>0.9)             0.8046       0.8136      -0.0090
eff vxy [0,1)                    0.8382       0.8473      -0.0092
eff vxy [1,5)                    0.7625       0.7731      -0.0106
eff vxy [5,10)                   0.6325       0.6530      -0.0205
eff vxy [10,30)                  0.6029       0.6291      -0.0261
eff dxy [0,1)                    0.8258       0.8342      -0.0084
eff dxy [1,5)                    0.4657       0.4989      -0.0333
eff dxy [5,10)                   0.2035       0.2281      -0.0246
eff dxy [10,30)                  0.0235       0.0470      -0.0235
eff barrel |eta|<1.1             0.9117       0.9242      -0.0125
eff transition 1.1-1.7           0.8671       0.8826      -0.0155
eff endcap >1.7                  0.7520       0.7556      -0.0036
dup rate (pt sums)               0.0567       0.0499      +0.0068
dup rate (pt>0.9)                0.0582       0.0513      +0.0069
dup rate barrel                  0.0083       0.0097      -0.0014
dup rate transition              0.0209       0.0130      +0.0079
dup rate endcap                  0.0958       0.0846      +0.0112
fake rate (pt sums)              0.0605       0.0451      +0.0154
fake rate (pt>0.9)               0.0618       0.0455      +0.0163
fake rate barrel                 0.0660       0.0437      +0.0223
fake rate transition             0.0754       0.0459      +0.0295
fake rate endcap                 0.0556       0.0463      +0.0093
mean nhitOT                       6.231        6.514       -0.283
mean nhitOT barrel                9.755       10.151       -0.395
mean nhitOT transition            9.519       10.010       -0.491
mean nhitOT endcap                3.384        3.559       -0.175
n TC (fr denom)                  614923       610581        +4342
n sim (ef denom)                  63603        63603           +0
wrote /mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout4/compose_attach/at_a0.json
