A/B compare (Root__TC set): proto=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout5/ex_trim/a_tt30_ta30_hists.root base=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/prototype/base300_hists.root
metric                            proto         base        delta
-----------------------------------------------------------------
eff overall (pt sums)            0.3261       0.3264      -0.0004
eff overall (pt>0.9)             0.8119       0.8136      -0.0016
eff vxy [0,1)                    0.8448       0.8473      -0.0026
eff vxy [1,5)                    0.8007       0.7731      +0.0276
eff vxy [5,10)                   0.7256       0.6530      +0.0726
eff vxy [10,30)                  0.7173       0.6291      +0.0882
eff dxy [0,1)                    0.8392       0.8342      +0.0050
eff dxy [1,5)                    0.5612       0.4989      +0.0622
eff dxy [5,10)                   0.2491       0.2281      +0.0211
eff dxy [10,30)                  0.0256       0.0470      -0.0214
eff barrel |eta|<1.1             0.9236       0.9242      -0.0006
eff transition 1.1-1.7           0.8786       0.8826      -0.0040
eff endcap >1.7                  0.7538       0.7556      -0.0018
dup rate (pt sums)               0.0551       0.0499      +0.0052
dup rate (pt>0.9)                0.0563       0.0513      +0.0050
dup rate barrel                  0.0137       0.0097      +0.0039
dup rate transition              0.0223       0.0130      +0.0092
dup rate endcap                  0.0892       0.0846      +0.0046
fake rate (pt sums)              0.0472       0.0451      +0.0021
fake rate (pt>0.9)               0.0480       0.0455      +0.0025
fake rate barrel                 0.0524       0.0437      +0.0087
fake rate transition             0.0567       0.0459      +0.0108
fake rate endcap                 0.0431       0.0463      -0.0032
mean nhitOT                       6.376        6.514       -0.138
mean nhitOT barrel                9.883       10.151       -0.267
mean nhitOT transition            9.804       10.010       -0.206
mean nhitOT endcap                3.491        3.559       -0.068
n TC (fr denom)                  616278       610581        +5697
n sim (ef denom)                  63603        63603           +0
wrote /mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout5/ex_trim/a_tt30_ta30.json
