A/B compare (Root__TC set): proto=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout5/edgeretrain/er_fl_d2gc_e60_hists.root base=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/prototype/base300_hists.root
metric                            proto         base        delta
-----------------------------------------------------------------
eff overall (pt sums)            0.3263       0.3264      -0.0002
eff overall (pt>0.9)             0.8125       0.8136      -0.0011
eff vxy [0,1)                    0.8454       0.8473      -0.0019
eff vxy [1,5)                    0.8021       0.7731      +0.0290
eff vxy [5,10)                   0.7240       0.6530      +0.0710
eff vxy [10,30)                  0.7092       0.6291      +0.0801
eff dxy [0,1)                    0.8397       0.8342      +0.0055
eff dxy [1,5)                    0.5622       0.4989      +0.0633
eff dxy [5,10)                   0.2351       0.2281      +0.0070
eff dxy [10,30)                  0.0235       0.0470      -0.0235
eff barrel |eta|<1.1             0.9256       0.9242      +0.0015
eff transition 1.1-1.7           0.8771       0.8826      -0.0055
eff endcap >1.7                  0.7538       0.7556      -0.0018
dup rate (pt sums)               0.0546       0.0499      +0.0047
dup rate (pt>0.9)                0.0561       0.0513      +0.0047
dup rate barrel                  0.0138       0.0097      +0.0041
dup rate transition              0.0226       0.0130      +0.0096
dup rate endcap                  0.0882       0.0846      +0.0037
fake rate (pt sums)              0.0436       0.0451      -0.0015
fake rate (pt>0.9)               0.0441       0.0455      -0.0014
fake rate barrel                 0.0423       0.0437      -0.0015
fake rate transition             0.0539       0.0459      +0.0080
fake rate endcap                 0.0423       0.0463      -0.0041
mean nhitOT                       6.250        6.514       -0.264
mean nhitOT barrel                9.790       10.151       -0.360
mean nhitOT transition            9.625       10.010       -0.385
mean nhitOT endcap                3.386        3.559       -0.173
n TC (fr denom)                  613566       610581        +2985
n sim (ef denom)                  63603        63603           +0
wrote /mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout5/edgeretrain/er_fl_d2gc_e60.json
