[a8] tag=h1f02u4 args: -G 5 -X 0.5 -T4 2 -T5 1 -U4 1e9 -L 0.5 -B 10 -H 1 -F 0.2 -U5 4
  chain TCs       total=168566 mean=561.9 (T5-class=152923 T4-class=15643; 0 accepted chains below 4 layers dropped by K10)
  output TCs/evt  mean=2418.9 (pixel 1857.0 + chain 561.9)
  time mean/evt   infer=42.557 weld=4.599 arb+asm=0.632 fill=10.850 ms
  wrote /mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout/a8_arbitration/ab_h1f02u4.root
A/B compare (Root__TC set): proto=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout/a8_arbitration/ab_h1f02u4_hists.root base=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/prototype/base300_hists.root
metric                            proto         base        delta
-----------------------------------------------------------------
eff overall (pt sums)            0.3285       0.3264      +0.0021
eff overall (pt>0.9)             0.8175       0.8136      +0.0040
eff vxy [0,1)                    0.8508       0.8473      +0.0035
eff vxy [1,5)                    0.7958       0.7731      +0.0226
eff vxy [5,10)                   0.7129       0.6530      +0.0599
eff vxy [10,30)                  0.6446       0.6291      +0.0155
eff dxy [0,1)                    0.8428       0.8342      +0.0086
eff dxy [1,5)                    0.4646       0.4989      -0.0343
eff dxy [5,10)                   0.1649       0.2281      -0.0632
eff dxy [10,30)                  0.0043       0.0470      -0.0427
eff barrel |eta|<1.1             0.9290       0.9242      +0.0048
eff transition 1.1-1.7           0.8909       0.8826      +0.0083
eff endcap >1.7                  0.7571       0.7556      +0.0016
dup rate (pt sums)               0.2827       0.0499      +0.2328
dup rate (pt>0.9)                0.3090       0.0513      +0.2577
dup rate barrel                  0.3237       0.0097      +0.3139
dup rate transition              0.3758       0.0130      +0.3628
dup rate endcap                  0.2773       0.0846      +0.1927
fake rate (pt sums)              0.0717       0.0451      +0.0266
fake rate (pt>0.9)               0.0734       0.0455      +0.0279
fake rate barrel                 0.0941       0.0437      +0.0504
fake rate transition             0.0991       0.0459      +0.0533
fake rate endcap                 0.0521       0.0463      +0.0058
mean nhitOT                       7.195        6.514       +0.682
mean nhitOT barrel               10.228       10.151       +0.077
mean nhitOT transition           10.108       10.010       +0.098
mean nhitOT endcap                4.371        3.559       +0.812
n TC (fr denom)                  725681       610581      +115100
n sim (ef denom)                  63603        63603           +0
wrote /mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout/a8_arbitration/ab_h1f02u4.json
