A/B compare (Root__TC set): proto=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/a03_ref/r_W977_S10C375_hists.root base=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fin_ref/fin_base977_hists.root
metric                            proto         base        delta
-----------------------------------------------------------------
eff overall (pt sums)            0.3274       0.3277      -0.0004
eff overall (pt>0.9)             0.8096       0.8099      -0.0003
eff vxy [0,1)                    0.8420       0.8429      -0.0008
eff vxy [1,5)                    0.8018       0.7772      +0.0246
eff vxy [5,10)                   0.7226       0.6442      +0.0784
eff vxy [10,30)                  0.7147       0.6257      +0.0891
eff dxy [0,1)                    0.8358       0.8296      +0.0062
eff dxy [1,5)                    0.5832       0.5104      +0.0728
eff dxy [5,10)                   0.2452       0.2291      +0.0161
eff dxy [10,30)                  0.0315       0.0540      -0.0225
eff barrel |eta|<1.1             0.9240       0.9243      -0.0003
eff transition 1.1-1.7           0.8797       0.8800      -0.0004
eff endcap >1.7                  0.7463       0.7466      -0.0003
dup rate (pt sums)               0.0611       0.0499      +0.0113
dup rate (pt>0.9)                0.0619       0.0514      +0.0105
dup rate barrel                  0.0402       0.0097      +0.0305
dup rate transition              0.0311       0.0131      +0.0180
dup rate endcap                  0.0831       0.0849      -0.0018
fake rate (pt sums)              0.0526       0.0452      +0.0074
fake rate (pt>0.9)               0.0539       0.0454      +0.0085
fake rate barrel                 0.0676       0.0436      +0.0240
fake rate transition             0.0665       0.0454      +0.0211
fake rate endcap                 0.0426       0.0463      -0.0037
mean nhitOT                       6.434        6.519       -0.085
mean nhitOT barrel                9.820       10.150       -0.330
mean nhitOT transition            9.908       10.009       -0.101
mean nhitOT endcap                3.530        3.557       -0.027
n TC (fr denom)                 2030300      1998494       +31806
n sim (ef denom)                 204388       204388           +0
wrote /mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/a03_ref/r_W977_S10C375.json
