A/B compare (Root__TC set): proto=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/gen_b_ref/t_E4_hists.root base=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/protoB/base300_hists.root
metric                            proto         base        delta
-----------------------------------------------------------------
eff overall (pt sums)            0.3251       0.3264      -0.0013
eff overall (pt>0.9)             0.8084       0.8136      -0.0051
eff vxy [0,1)                    0.8419       0.8473      -0.0054
eff vxy [1,5)                    0.7830       0.7731      +0.0099
eff vxy [5,10)                   0.7145       0.6530      +0.0615
eff vxy [10,30)                  0.7173       0.6291      +0.0882
eff dxy [0,1)                    0.8351       0.8342      +0.0009
eff dxy [1,5)                    0.5601       0.4989      +0.0612
eff dxy [5,10)                   0.2491       0.2281      +0.0211
eff dxy [10,30)                  0.0256       0.0470      -0.0214
eff barrel |eta|<1.1             0.9159       0.9242      -0.0083
eff transition 1.1-1.7           0.8786       0.8826      -0.0040
eff endcap >1.7                  0.7526       0.7556      -0.0030
dup rate (pt sums)               0.0526       0.0499      +0.0027
dup rate (pt>0.9)                0.0529       0.0513      +0.0016
dup rate barrel                  0.0128       0.0097      +0.0030
dup rate transition              0.0179       0.0130      +0.0049
dup rate endcap                  0.0848       0.0846      +0.0002
fake rate (pt sums)              0.0538       0.0451      +0.0087
fake rate (pt>0.9)               0.0551       0.0455      +0.0096
fake rate barrel                 0.0611       0.0437      +0.0174
fake rate transition             0.0728       0.0459      +0.0269
fake rate endcap                 0.0467       0.0463      +0.0004
mean nhitOT                       6.384        6.514       -0.129
mean nhitOT barrel                9.881       10.151       -0.270
mean nhitOT transition            9.807       10.010       -0.203
mean nhitOT endcap                3.493        3.559       -0.066
n TC (fr denom)                  620232       610581        +9651
n sim (ef denom)                  63603        63603           +0
wrote /mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/gen_b_ref/t_E4.json
