A/B compare (Root__TC set): proto=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout4/cheapwins/ab_k8_hists.root base=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/prototype/base300_hists.root
metric                            proto         base        delta
-----------------------------------------------------------------
eff overall (pt sums)            0.3236       0.3264      -0.0028
eff overall (pt>0.9)             0.8054       0.8136      -0.0082
eff vxy [0,1)                    0.8382       0.8473      -0.0092
eff vxy [1,5)                    0.7922       0.7731      +0.0191
eff vxy [5,10)                   0.7192       0.6530      +0.0662
eff vxy [10,30)                  0.6953       0.6291      +0.0662
eff dxy [0,1)                    0.8321       0.8342      -0.0021
eff dxy [1,5)                    0.5408       0.4989      +0.0418
eff dxy [5,10)                   0.2491       0.2281      +0.0211
eff dxy [10,30)                  0.0214       0.0470      -0.0256
eff barrel |eta|<1.1             0.9136       0.9242      -0.0106
eff transition 1.1-1.7           0.8666       0.8826      -0.0160
eff endcap >1.7                  0.7525       0.7556      -0.0031
dup rate (pt sums)               0.0617       0.0499      +0.0118
dup rate (pt>0.9)                0.0640       0.0513      +0.0127
dup rate barrel                  0.0145       0.0097      +0.0047
dup rate transition              0.0266       0.0130      +0.0136
dup rate endcap                  0.1007       0.0846      +0.0161
fake rate (pt sums)              0.0488       0.0451      +0.0037
fake rate (pt>0.9)               0.0504       0.0455      +0.0049
fake rate barrel                 0.0513       0.0437      +0.0076
fake rate transition             0.0696       0.0459      +0.0237
fake rate endcap                 0.0444       0.0463      -0.0019
mean nhitOT                       6.421        6.514       -0.093
mean nhitOT barrel                9.996       10.151       -0.155
mean nhitOT transition            9.898       10.010       -0.112
mean nhitOT endcap                3.550        3.559       -0.009
n TC (fr denom)                  616327       610581        +5746
n sim (ef denom)                  63603        63603           +0
wrote /mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout4/cheapwins/ab_k8.json
