A/B compare (Root__TC set): proto=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout4/cheapwins/ab_h7_hists.root base=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/prototype/base300_hists.root
metric                            proto         base        delta
-----------------------------------------------------------------
eff overall (pt sums)            0.3236       0.3264      -0.0028
eff overall (pt>0.9)             0.8055       0.8136      -0.0080
eff vxy [0,1)                    0.8383       0.8473      -0.0090
eff vxy [1,5)                    0.7915       0.7731      +0.0184
eff vxy [5,10)                   0.7192       0.6530      +0.0662
eff vxy [10,30)                  0.7002       0.6291      +0.0711
eff dxy [0,1)                    0.8323       0.8342      -0.0019
eff dxy [1,5)                    0.5461       0.4989      +0.0472
eff dxy [5,10)                   0.2491       0.2281      +0.0211
eff dxy [10,30)                  0.0214       0.0470      -0.0256
eff barrel |eta|<1.1             0.9139       0.9242      -0.0102
eff transition 1.1-1.7           0.8661       0.8826      -0.0165
eff endcap >1.7                  0.7527       0.7556      -0.0029
dup rate (pt sums)               0.0619       0.0499      +0.0120
dup rate (pt>0.9)                0.0642       0.0513      +0.0129
dup rate barrel                  0.0145       0.0097      +0.0048
dup rate transition              0.0267       0.0130      +0.0136
dup rate endcap                  0.1009       0.0846      +0.0164
fake rate (pt sums)              0.0484       0.0451      +0.0032
fake rate (pt>0.9)               0.0499       0.0455      +0.0044
fake rate barrel                 0.0505       0.0437      +0.0068
fake rate transition             0.0685       0.0459      +0.0226
fake rate endcap                 0.0442       0.0463      -0.0021
mean nhitOT                       6.385        6.514       -0.129
mean nhitOT barrel                9.944       10.151       -0.207
mean nhitOT transition            9.859       10.010       -0.151
mean nhitOT endcap                3.528        3.559       -0.031
n TC (fr denom)                  616079       610581        +5498
n sim (ef denom)                  63603        63603           +0
wrote /mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout4/cheapwins/ab_h7.json
