A/B compare (Root__TC set): proto=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/gen_c_ref/t_f_a85_n1_hists.root base=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/prototype/base300_hists.root
metric                            proto         base        delta
-----------------------------------------------------------------
eff overall (pt sums)            0.3206       0.3264      -0.0058
eff overall (pt>0.9)             0.8013       0.8136      -0.0122
eff vxy [0,1)                    0.8339       0.8473      -0.0134
eff vxy [1,5)                    0.7901       0.7731      +0.0170
eff vxy [5,10)                   0.7256       0.6530      +0.0726
eff vxy [10,30)                  0.7181       0.6291      +0.0891
eff dxy [0,1)                    0.8288       0.8342      -0.0055
eff dxy [1,5)                    0.5590       0.4989      +0.0601
eff dxy [5,10)                   0.2491       0.2281      +0.0211
eff dxy [10,30)                  0.0256       0.0470      -0.0214
eff barrel |eta|<1.1             0.9009       0.9242      -0.0233
eff transition 1.1-1.7           0.8723       0.8826      -0.0103
eff endcap >1.7                  0.7521       0.7556      -0.0034
dup rate (pt sums)               0.0488       0.0499      -0.0012
dup rate (pt>0.9)                0.0489       0.0513      -0.0024
dup rate barrel                  0.0124       0.0097      +0.0026
dup rate transition              0.0173       0.0130      +0.0043
dup rate endcap                  0.0772       0.0846      -0.0073
fake rate (pt sums)              0.0480       0.0451      +0.0029
fake rate (pt>0.9)               0.0486       0.0455      +0.0031
fake rate barrel                 0.0572       0.0437      +0.0135
fake rate transition             0.0595       0.0459      +0.0136
fake rate endcap                 0.0409       0.0463      -0.0054
mean nhitOT                       6.503        6.514       -0.011
mean nhitOT barrel               10.146       10.151       -0.005
mean nhitOT transition           10.069       10.010       +0.059
mean nhitOT endcap                3.555        3.559       -0.005
n TC (fr denom)                  604270       610581        -6311
n sim (ef denom)                  63603        63603           +0
wrote /mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/gen_c_ref/t_f_a85_n1.json
