A/B compare (Root__TC set): proto=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/gen_c_ref/t_z_a8_n1_rpo_hists.root base=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/prototype/base300_hists.root
metric                            proto         base        delta
-----------------------------------------------------------------
eff overall (pt sums)            0.3223       0.3264      -0.0042
eff overall (pt>0.9)             0.8044       0.8136      -0.0091
eff vxy [0,1)                    0.8372       0.8473      -0.0101
eff vxy [1,5)                    0.7922       0.7731      +0.0191
eff vxy [5,10)                   0.7256       0.6530      +0.0726
eff vxy [10,30)                  0.7181       0.6291      +0.0891
eff dxy [0,1)                    0.8318       0.8342      -0.0024
eff dxy [1,5)                    0.5590       0.4989      +0.0601
eff dxy [5,10)                   0.2491       0.2281      +0.0211
eff dxy [10,30)                  0.0256       0.0470      -0.0214
eff barrel |eta|<1.1             0.9063       0.9242      -0.0179
eff transition 1.1-1.7           0.8756       0.8826      -0.0070
eff endcap >1.7                  0.7533       0.7556      -0.0023
dup rate (pt sums)               0.0578       0.0499      +0.0079
dup rate (pt>0.9)                0.0571       0.0513      +0.0058
dup rate barrel                  0.0134       0.0097      +0.0037
dup rate transition              0.0190       0.0130      +0.0060
dup rate endcap                  0.0911       0.0846      +0.0065
fake rate (pt sums)              0.0484       0.0451      +0.0033
fake rate (pt>0.9)               0.0490       0.0455      +0.0035
fake rate barrel                 0.0573       0.0437      +0.0136
fake rate transition             0.0608       0.0459      +0.0149
fake rate endcap                 0.0411       0.0463      -0.0052
mean nhitOT                       6.469        6.514       -0.044
mean nhitOT barrel               10.105       10.151       -0.046
mean nhitOT transition           10.030       10.010       +0.020
mean nhitOT endcap                3.528        3.559       -0.031
n TC (fr denom)                  610725       610581         +144
n sim (ef denom)                  63603        63603           +0
wrote /mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/gen_c_ref/t_z_a8_n1_rpo.json
