A/B compare (Root__TC set): proto=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/p24b_ref/bd_r80c1_hists.root base=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/prototype/base300_hists.root
metric                            proto         base        delta
-----------------------------------------------------------------
eff overall (pt sums)            0.3168       0.3264      -0.0096
eff overall (pt>0.9)             0.7948       0.8136      -0.0187
eff vxy [0,1)                    0.8273       0.8473      -0.0201
eff vxy [1,5)                    0.7809       0.7731      +0.0078
eff vxy [5,10)                   0.7224       0.6530      +0.0694
eff vxy [10,30)                  0.7181       0.6291      +0.0891
eff dxy [0,1)                    0.8222       0.8342      -0.0120
eff dxy [1,5)                    0.5590       0.4989      +0.0601
eff dxy [5,10)                   0.2491       0.2281      +0.0211
eff dxy [10,30)                  0.0256       0.0470      -0.0214
eff barrel |eta|<1.1             0.8875       0.9242      -0.0367
eff transition 1.1-1.7           0.8626       0.8826      -0.0200
eff endcap >1.7                  0.7533       0.7556      -0.0023
dup rate (pt sums)               0.0583       0.0499      +0.0084
dup rate (pt>0.9)                0.0592       0.0513      +0.0079
dup rate barrel                  0.0143       0.0097      +0.0046
dup rate transition              0.0244       0.0130      +0.0114
dup rate endcap                  0.0919       0.0846      +0.0073
fake rate (pt sums)              0.0483       0.0451      +0.0032
fake rate (pt>0.9)               0.0489       0.0455      +0.0034
fake rate barrel                 0.0588       0.0437      +0.0151
fake rate transition             0.0600       0.0459      +0.0141
fake rate endcap                 0.0407       0.0463      -0.0056
mean nhitOT                       6.480        6.514       -0.034
mean nhitOT barrel               10.237       10.151       +0.086
mean nhitOT transition           10.100       10.010       +0.090
mean nhitOT endcap                3.537        3.559       -0.022
n TC (fr denom)                  597588       610581       -12993
n sim (ef denom)                  63603        63603           +0
wrote /mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/p24b_ref/bd_r80c1.json
