A/B compare (Root__TC set): proto=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout5/attachretrain/ar_r4_a75_hists.root base=/mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/prototype/base300_hists.root
metric                            proto         base        delta
-----------------------------------------------------------------
eff overall (pt sums)            0.3265       0.3264      +0.0000
eff overall (pt>0.9)             0.8131       0.8136      -0.0005
eff vxy [0,1)                    0.8459       0.8473      -0.0014
eff vxy [1,5)                    0.8057       0.7731      +0.0325
eff vxy [5,10)                   0.7271       0.6530      +0.0741
eff vxy [10,30)                  0.7181       0.6291      +0.0891
eff dxy [0,1)                    0.8406       0.8342      +0.0063
eff dxy [1,5)                    0.5622       0.4989      +0.0633
eff dxy [5,10)                   0.2491       0.2281      +0.0211
eff dxy [10,30)                  0.0256       0.0470      -0.0214
eff barrel |eta|<1.1             0.9247       0.9242      +0.0006
eff transition 1.1-1.7           0.8814       0.8826      -0.0013
eff endcap >1.7                  0.7544       0.7556      -0.0012
dup rate (pt sums)               0.0577       0.0499      +0.0078
dup rate (pt>0.9)                0.0590       0.0513      +0.0077
dup rate barrel                  0.0141       0.0097      +0.0043
dup rate transition              0.0241       0.0130      +0.0111
dup rate endcap                  0.0931       0.0846      +0.0085
fake rate (pt sums)              0.0465       0.0451      +0.0014
fake rate (pt>0.9)               0.0472       0.0455      +0.0017
fake rate barrel                 0.0516       0.0437      +0.0079
fake rate transition             0.0554       0.0459      +0.0095
fake rate endcap                 0.0424       0.0463      -0.0039
mean nhitOT                       6.296        6.514       -0.218
mean nhitOT barrel                9.793       10.151       -0.358
mean nhitOT transition            9.696       10.010       -0.313
mean nhitOT endcap                3.446        3.559       -0.113
n TC (fr denom)                  617450       610581        +6869
n sim (ef denom)                  63603        63603           +0
wrote /mnt/data1/gsn27/here/CMSSW_17_0_0_pre2/src/RecoTracker/LSTCore/standalone/fanout5/attachretrain/ar_r4_a75.json
